id,name,label
853,"Fennel, root, raw",1
12084,"Nuts, butternuts, dried",1
1004,"Cheese, blue",0
10991,"Pork, fresh, loin, country-style ribs, separable lean and fat, boneless, cooked, broiled",0
11430,"Radishes, oriental, raw",1
11851,"Rutabagas, cooked, boiled, drained, with salt",1
23241,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",0
5646,"Ostrich, inside strip, raw",0
15152,"Crustaceans, shrimp, mixed species, canned",0
6064,"Cabbage, red cabbage, head raw",1
12540,"Seeds, sunflower seed butter, with salt added",1
23646,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, raw",0
23,"Watercress, raw",1
11605,"Beets, harvard, canned, solids and liquids",1
23116,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
4068,"Scarlet runner beans, mature seeds, whole, raw",1
5626,"Emu, full rump, raw",0
13_0010,Peanut oil,1
732,"Rye bread, dark, wholemeal",1
17303,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",0
5706,"Turkey, whole, enhanced, meat and skin, raw",0
5098,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",0
9219,"Tangerines, (mandarin oranges), canned, juice pack",1
6015,"Soybeans, immature*, raw
?*Syn. Green soybeans?",1
11120,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",1
13156,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0
7092,"Pears, European pears, canned in heavy syrup",1
5347,"Chicken, broilers or fryers, back, meat and skin, cooked, rotisserie, original seasoning",0
5345,"Chicken, broilers or fryers, thigh, meat only, cooked, rotisserie, original seasoning",0
13439,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
20315,"Corn flour, whole-grain, blue (harina de maiz morado)",1
9130,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",1
23154,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",0
6070,"Cucumber, fruit, pickles, sour type (processed by lactic acid fermentation)",1
08_0008,"Custard apple, raw",1
17082,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, raw",0
23411,"Beef, New Zealand, imported, flank, separable lean only, raw",0
4685,"Oil, cooking and salad, ENOVA, 80% diglycerides",1
11617,"Dock, cooked, boiled, drained, without salt",1
01_0040,"Rice, white, sunned, aromatic, boiled* (without salt)",1
14634,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",1
11281,"Okra, frozen, cooked, boiled, drained, without salt",1
23569,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",0
10177,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",0
14433,"Water, bottled, non-carbonated, PEPSI, AQUAFINA",1
307,"Tomato, peeled, canned",1
14109,"Alcoholic Beverage, wine, table, red, Carignane",1
plant-based-63,Plant Based Oat Kefir Strawberry,1
13974,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, raw",0
03_0017,"Gourd, bottle, raw",1
5727,"Turkey, retail parts, enhanced, breast, meat and skin, raw",0
9023,"Apricots, canned, water pack, without skin, solids and liquids",1
19095,"Ice creams, vanilla",0
16035,"Beans, kidney, royal red, mature seeds, raw",1
514,"Whey, sweet, dried",0
10051,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",0
23499,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw",0
23112,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",0
294,"Pork, sausage, danish, raw",0
7908,"Luncheon meat, pork with ham, minced, canned, includes SPAM (Hormel)",0
14060,"Beverages, Energy Drink with carbonated water and high fructose corn syrup",1
16044,"Beans, pinto, mature seeds, canned, solids and liquids",1
8160,"Cereals, corn grits, yellow, regular and quick, unenriched, dry",1
10305,"Mollusks, hen clam*, raw
?*Syn. Chinese surf clam?",0
14142,"Beverages, Carbonated beverage, grape soda",1
7123,"Grapes, jam",1
204,"Olives, ripe, salted, oil-coated",1
11785,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt",1
6360,"Leaf green, ""Mibuna"", leaves, raw",1
9121,"Grapefruit, sections, canned, light syrup pack, solids and liquids",1
1101,"Rice, short grain, paddy rice,  well-milled, ""omoyu"" (thin gruel)",1
10_0008,"Chicken liver, raw",0
5118,"Chicken, roasting, light meat, meat only, cooked, roasted",0
391,"Fruit juice, mixed, unsweetened, concentrated",1
23496,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, raw",0
13883,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",0
17015,"Lamb, domestic, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",0
9312,"Rose-apples, raw",1
11860,"Squash, summer, scallop, cooked, boiled, drained, with salt",1
6047,"Pumpkin and squash, Japanese squash*, fruit, boiled ?*Syn. Pumpkin?",1
14218,"Beverages, coffee, instant, decaffeinated, powder",1
23618,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",0
10_0003,"Beef, meat, 15-20 % fat, boneless, raw",0
4034,"Oil, soybean, salad or cooking, (partially hydrogenated)",1
14191,"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C",1
6074,"Leaf green, ""Mizuna"", leaves, salted pickles",1
10026,"Pork, fresh, loin, whole, separable lean only, cooked, broiled",0
23474,"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled",0
16019,"Beans, cranberry (roman), mature seeds, raw",1
434,"Beef, shoulder, dorsal part, raw",0
8549,"Cereals ready-to-eat, QUAKER, QUAKER Honey Graham LIFE Cereal",1
23045,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",0
5719,"Turkey, back, from whole bird, enhanced, meat only, raw",0
14375,"Beverages, tea, instant, sweetened with sodium saccharin, lemon-flavored, powder",1
20054,"Rice, white, glutinous, unenriched, uncooked",1
17135,"Veal, sirloin, separable lean and fat, cooked, braised",0
9077,"Crabapples, raw",1
13501,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",0
653,"Pecans, oil roasted",1
2002,"Spices, anise seed",1
5650,"Ostrich, outside strip, cooked",0
90,"Garlic, dried, powder",1
20656,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES",1
23389,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",0
plant-based-143,Vegan Roasted Veg & Houmous Pizza,1
23418,"Beef, New Zealand, imported, inside, raw",0
13804,"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",0
08_0030,"Orange juice, raw (unsweetened)",1
5018,"Chicken, broilers or fryers, skin only, cooked, roasted",0
227,"Raisin , seedless",1
4002,Lard,0
23495,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw",0
02_0008,"Lentil, dried, raw",1
6063,"Cabbage, green ball, head raw",1
43325,"Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted",0
17437,"Veal, loin, chop, separable lean and fat, cooked, grilled",0
23143,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
23192,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",0
14238,"Cranberry-apple juice drink, bottled",1
23321,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",0
8586,"Cereals ready-to-eat, GENERAL MILLS, 25% Less Sugar TRIX",1
23067,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, select, raw",0
17284,"Lamb, Australian, imported, fresh, separable fat, raw",0
219,"Shrimp, canned",0
23443,"Beef, New Zealand, imported, variety meats and by-products, tongue, raw",0
5131,"Chicken, stewing, dark meat, meat only, raw",0
4502,"Oil, cottonseed, salad or cooking",1
plant-based-27,Vegan No Chicken Joint with Sage & Onion Stuffing ,1
13925,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",0
9446,"Plantains, green, fried",1
15040,"Traditional confectionery, ""Mushi-yokan"" (steamed red bean paste bar)",1
23286,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",0
16336,"Beans, kidney, royal red, mature seeds, cooked, boiled with salt",1
11078,"Beef, imported beef, inside round, fat, raw",0
11365,"Potatoes, boiled, cooked in skin, flesh, without salt",1
12024,"Seeds, sesame seeds, whole, roasted and toasted",1
11467,"Squash, summer, crookneck and straightneck, raw",1
15150,"Crustaceans, shrimp, mixed species, cooked, breaded and fried",0
01_0002,"Bread, bun/roll",1
2013,"Spices, coriander seed",1
23251,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",0
1270,"Cheese, cheddar, sharp, sliced",0
12695,"Nuts, almond butter, plain, with salt added",1
7977,"Ham, smoked, extra lean, low sodium",0
11806,"Onions, frozen, chopped, cooked, boiled, drained, with salt",1
4032,"Soybeans, tofu, ""Momen-tofu"" (regular tofu)",1
7154,"Apples, jam",1
plant-based-176,plant-derived,1
17405,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",0
23320,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, separable lean and fat, Aust. marble score 9, raw",0
23566,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",0
9075,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",1
plant-based-2,Vegan Chicken Pieces,1
9120,"Grapefruit, sections, canned, juice pack, solids and liquids",1
5107,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",0
plant-based-59,Belgian Chocolate Vegan Fudge,1
9334,"Feijoa, raw",1
17263,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0
13020,"Beef, retail cuts, separable fat, cooked",0
11787,"Drumstick pods, cooked, boiled, drained, with salt",1
11,"Avocado, raw",1
10220,"Pork, fresh, ground, cooked",0
13357,"Beef, cured, sausage, cooked, smoked",0
124,"Crispbread, knackebrot, rye, fine",1
20003,Arrowroot flour,1
435,"Beef, shoulder, ventral part",0
13885,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
5353,"USDA Commodity, chicken fajita strips, frozen",0
13393,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",0
11988,"Fungi, Cloud ears, dried",1
17231,"Lamb, domestic, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
17457,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0
13329,"Beef, variety meats and by-products, lungs, cooked, braised",0
13465,"Beef, short loin, porterhouse steak, separable lean only,  trimmed to 1/8"" fat, all grades, cooked, grilled",0
23290,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",0
1278,"Yogurt, Greek, nonfat, vanilla, DANNON OIKOS",0
8082,"Cereals ready-to-eat, GENERAL MILLS, Wheat CHEX",1
17450,"Lamb, Australian, imported, fresh, external fat, raw",0
5336,"USDA Commodity Chicken, canned, meat only, drained",0
11593,"Waxgourd, (chinese preserving melon), raw",1
11094,"Broccoli, frozen, spears, unprepared",1
11517,"Sweet potato, frozen, cooked, baked, without salt",1
plant-based-105,Vegan No Steak & Gravy Puff Pastry Pie,1
8093,"Cereals, QUAKER, corn grits, instant, plain, prepared (microwaved or boiling water added), without salt",1
276,"Spinach, chopped, frozen",1
11660,"Tomatoes, red, ripe, cooked, stewed",1
10188,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",0
988,"Danish pastry, average values",1
6205,"Bitter melon, fruit, raw",1
9176,"Mangos, raw",1
plant-based-156,Plant-Based Sausages,1
16402,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",1
17430,"Veal, shoulder, blade chop, separable lean only, cooked, grilled",0
17451,"Lamb, Australian, imported, fresh, seam fat, cooked",0
1131,"Egg, whole, cooked, poached",0
7959,"Bologna, chicken, pork, beef",0
5089,"Chicken, broilers or fryers, neck, meat only, cooked, fried",0
16126,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",1
20002,"Amaranth grain, cooked",1
11523,"Taro shoots, cooked, without salt",1
15134,"Cake and pastry, cheesecake, baked",1
1123,"Egg, whole, raw, fresh",0
4658,"Oil, industrial, palm kernel (hydrogenated), confection fat, intermediate grade product",1
5338,"USDA Commodity, Chicken, canned, meat only, with broth",0
23564,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",0
13487,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, raw",0
plant-based-206,Vegan Cheese,1
13796,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked",0
5032,"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted",0
4673,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",1
190,"Kidney, ox, raw",0
14277,"Grape drink, canned",1
6008,"Asparagus, green, shoots, boiled",1
9200,"Oranges, raw, all commercial varieties",1
plant-based-191,Substitute,1
1132,"Egg, whole, cooked, scrambled",0
1165,"Cheese, mexican, queso anejo",0
13917,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",0
649,"Cashew nuts, dry roasted",1
4588,"Oil, oat",1
14440,"Water, bottled, non-carbonated, DANNON Fluoride To Go",1
23175,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",0
11176,"Corn, sweet, yellow, canned, vacuum pack, regular pack",1
342,"Peas, green, raw",1
43382,"Cranberry juice, unsweetened",1
1302,"Light ice cream, Creamsicle",0
16093,"Peanuts, valencia, raw",1
212,"Leek, raw",1
14284,"Beverages, Cranberry juice cocktail",1
16018,"Beans, black turtle, mature seeds, canned",1
4008,"Kidney beans, mature seeds, whole, boiled",1
6132,"Japanese radishes, Daikon, root with skin, raw",1
423,"Beef, rump, raw",0
14367,"Beverages, tea, instant, unsweetened, prepared with water",1
23433,"Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried",0
1153,"Cherry juice, concentrated, sugar not added",1
11402,"Potatoes, french fried, all types, salt added in processing, frozen, unprepared",1
12536,"Seeds, sunflower seed kernels from shell, dry roasted, with salt added",1
23391,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",0
23288,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
20095,"Pasta, fresh-refrigerated, spinach, as purchased",1
23058,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
23380,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",0
9020,"Applesauce, canned, sweetened, without salt (includes USDA commodity)",1
11549,"Tomato products, canned, sauce",1
9027,"Apricots, canned, heavy syrup pack, with skin, solids and liquids",1
9062,"Cherimoya, raw",1
11097,"Broccoli raab, cooked",1
6185,"Tomatoes, canned products, juice, with salt",1
23652,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",0
11261,"Mushrooms, white, cooked, boiled, drained, without salt",1
114,"Veal, fat, raw",0
23054,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
15008,"Traditional confectionery, ""Kashiwa-mochi"" (Leaf-wrapped rice cake with red bean paste filling)",1
760,"Cheese, processed, 30 % fidm.",0
5184,"Turkey, dark meat from whole, meat and skin, cooked, roasted",0
16331,"Beans, kidney, california red, mature seeds, cooked, boiled, with salt",1
23196,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",0
5674,"Chicken, skin (drumsticks and thighs), raw",0
5085,"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter",0
4664,"Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings",1
8684,"Cereals ready-to-eat, CASCADIAN FARM, Honey Nut O's",1
9123,"Grapefruit juice, white, canned or bottled, unsweetened",1
12065,"Nuts, almonds, oil roasted, without salt added",1
14237,"Beverages, coffee substitute, cereal grain beverage, prepared with water",1
23536,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0
14076,"Beverages, ICELANDIC, Glacial Natural spring water",1
43495,"Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY",1
364,"Cheese, Cream, 70 % fidm.",0
406,Curry powder,1
673,"Chickory, raddichio, raw",1
13454,"Beef, top sirloin, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",0
23233,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
547,"Lamb, flank, spiced, cooked",0
462,Fennel seed,1
plant-based-175,whole foods,1
8449,"Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, dry",1
232,"Beet, red, raw",1
12063,"Nuts, almonds, dry roasted, without salt added",1
28,"Beans, green, raw",1
1346,"Turkey, minced, raw",0
17215,"Lamb, variety meats and by-products, spleen, cooked, braised",0
16386,"Peas, split, mature seeds, cooked, boiled, with salt",1
207,"Pepper, sweet, red, raw",1
8690,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry",1
13929,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",0
1269,"Gherkin cucumber, raw",1
11149,"Chayote, fruit, raw",1
11854,"Spinach, cooked, boiled, drained, with salt",1
23378,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0
11159,"Pork, medium type breed, outside ham, without subcutaneous fat, raw",0
13854,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0
04_0012,"Cassava, leaves, raw",1
23632,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw",0
12156,"Nuts, walnuts, glazed",1
23600,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",0
11_0002,"Egg, chicken, native, raw",0
884,"Fish oil, hydrogenated",0
12_0002,"Cheese, cottage, 25% fat",0
43570,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted",1
5215,"Turkey, back, from whole bird, non-enhanced, meat only, raw",0
plant-based-54,Vegan Alternative to Cheese ,1
plant-based-42,Plant Based Creamy Vegan Tomato Soup,1
11990,"Wasabi, root, raw",1
7953,"Pork sausage, link/patty, fully cooked, microwaved",0
6186,"Tomatoes, canned products, tomato-based vegetable juice, with salt",1
11276,"New Zealand spinach, raw",1
13436,"Beef, round, top round, separable lean only, trimmed to 0"" fat, choice, cooked, braised",0
17212,"Veal, variety meats and by-products, pancreas, raw",0
1245,"Pork, ham, silverside with rind, raw",0
4663,"Oil, industrial, palm kernel (hydrogenated), filling fat",1
10419,"Mollusks, Japanese common squid*, mantle, tempera
?*Syn. short-finned squid?",0
13920,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
15088,"Pudding and chilled dessert, coffee jelly",1
11510,"Sweet potato, cooked, boiled, without skin",1
04_0003,"Amaranth, leaves, spiney, raw",1
23367,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",0
5747,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled",0
11003,"Rabbit, meat, lean, raw",0
9178,"Mango, dried, sweetened",1
23232,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",0
8576,"Cereals, CREAM OF WHEAT, 1 minute cook time, dry",1
43401,"Beverages, coffee, instant, with whitener, reduced calorie",1
11173,"Pork, offal and by-products, cartilage, boiled",0
8039,"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",1
13404,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",0
10163,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, cooked, pan-broiled",0
5162,"Squab, (pigeon), light meat without skin, raw",0
1019,"Cheese, feta",0
8575,"Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, cooked with water, microwaved, without salt",1
15025,"Traditional confectionery, ""Chimaki"" (bamboo-leaf-wrapped sweet rice dough, steamed)",1
23118,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",0
23178,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",0
13450,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",0
20545,"Rice, white, long-grain, regular, cooked, unenriched, with salt",1
5307,"Chicken, cornish game hens, meat and skin, raw",0
9263,"Persimmons, japanese, raw",1
4660,"Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy",1
1140,"Egg, quail, whole, fresh, raw",0
44048,"Cheese food, pasteurized process, American, imitation, without added vitamin D",0
473,"Soft drink, unsweetened, average values",1
16379,"Mothbeans, mature seeds, cooked, boiled, with salt",1
14243,"Cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener",1
14098,"Alcoholic Beverage, wine, table, red, Cabernet Franc",1
17044,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0
16070,"Lentils, mature seeds, cooked, boiled, without salt",1
23352,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0
43483,"Millet, puffed",1
8164,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",1
01_0029,"Vermicelli, wheat, raw",1
675,"Chayote fruit, raw",1
20006,"Barley, pearled, cooked",1
11395,"Potatoes, french fried, shoestring, salt added in processing, frozen, oven-heated",1
10182,"Pork, cured, ham, boneless, extra lean and regular, unheated",0
11221,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt",1
04_0019,"Fenugreek, leaves, raw",1
5084,"Chicken, broilers or fryers, neck, meat and skin, raw",0
9437,"Tamarind nectar, canned",1
43367,"Turkey, drumstick, smoked, cooked, with skin, bone removed",0
9523,"Lemon juice from concentrate, bottled, CONCORD",1
13_0006,Margarine,1
8182,"Cereals, WHEATENA, cooked with water, with salt",1
plant-based-100,Plant Based Nutty & Seedy Porridge Pot,1
23620,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",0
23275,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0
6048,"Pumpkin and squash, winter squash*, fruit, raw
?*Syn. Pumpkin?",1
1009,"Cheese, cheddar",0
36,"Cocoa, instant, without milk, powder",1
678,"Okra, raw",1
13814,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",0
9274,"Pineapple juice, frozen concentrate, unsweetened, undiluted",1
11360,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated",1
23351,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
8632,"Cereals ready-to-eat, QUAKER Oatmeal Squares, Golden Maple",1
23336,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
10128,"Pork, cured, breakfast strips, raw or unheated",0
01_0009,"Popcorn, maize (salt added)",1
11188,"Pork, sausage, dry",0
11522,"Taro shoots, raw",1
17404,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",0
8263,"Cereals ready-to-eat, GENERAL MILLS, APPLE CINNAMON CHEERIOS",1
11426,"Pumpkin pie mix, canned",1
9434,"Guanabana nectar, canned",1
11249,"Beef, Japanese beef cattle, rib-loin, lean and fat, boiled",0
280,"Prune, dried plum",1
20635,"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched",1
17379,"Lamb, New Zealand, imported, tongue - swiss cut, raw",0
1007,"Cheese, camembert",0
13410,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",0
13847,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, raw",0
9030,"Apricots, dehydrated (low-moisture), sulfured, uncooked",1
14476,"Beverages, LIPTON BRISK, tea, black, ready-to-drink, lemon",1
1218,"Yogurt, fruit variety, nonfat, fortified with vitamin D",0
264,"Cheese, unripened, smoked, 40 % fidm.",0
15155,"Mollusks, abalone, mixed species, raw",0
9221,"Tangerine juice, raw",1
85,"Wheat germ, raw",1
13040,"Cheeses, processed",0
14074,"Beverages, ZEVIA, cola, caffeine free",1
6081,"Kohlrabi, enlarged stems, raw",1
17073,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted",0
13838,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",0
129,"Crab claws, meat, canned",0
11537,"Tomatoes, red, ripe, canned, with green chilies",1
7165,"Citrus, ""Shiranuhi"", juice sacs, raw",1
20024,"Cornmeal, yellow, self-rising, bolted, with wheat flour added, enriched",1
17320,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8"" fat, raw",0
14286,"Beverages, MOTTS, Apple juice light, fortified with vitamin C",1
1280,"Yogurt, Greek, nonfat, strawberry, DANNON OIKOS",0
208,"Horse-radish, raw",1
6189,"Semi-heading Chinese cabbage, ""Nagasaki-hakusai"", leaves, raw",1
16333,"Beans, kidney, red, mature seeds, cooked, boiled, with salt",1
6191,"Eggplant*, Japanese type, fruit, raw
?*Syn. Aubergine?",1
1285,"Yogurt, Greek, strawberry, nonfat",0
23452,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised",0
15114,"Chocolate, chocolate-covered biscuit",1
23517,"Beef, chuck, clod steak, separable lean only, trimmed to 1/4"" fat, all grades, cooked, braised",0
11294,"Onions, sweet, raw",1
1299,"Oats, rolled, not enriched",1
05_0013,"Sweet potato, pale-yellow flesh, boiled* (without salt)",1
10099,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",0
23611,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
17408,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw",0
26,"Beans, green, canned",1
43507,"Frankfurter, low sodium",0
17120,"Veal, shoulder, whole (arm and blade), separable lean only, cooked, braised",0
23230,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
13232,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",0
11916,"Peppers, sweet, red, canned, solids and liquids",1
15064,"Traditional confectionery, ""Mishima-mame"" (Sugar-coated roasted soybeans) ",1
11313,"Peas, green, frozen, cooked, boiled, drained, without salt",1
11367,"Potatoes, boiled, cooked without skin, flesh, without salt",1
43274,"Cheese, cream, low fat",0
17034,"Lamb, domestic, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0
745,Yoghurt with orange juice,0
4011,"Kidney beans, mature seeds, ""Mame-kinton"" (sweetened whole beans with bean paste)",1
